user_id,session_id,action,product_id,timestamp
U157,S01245,view,P097,2024-09-15 02:41:31
U350,S02784,purchase,P089,2024-09-26 09:59:26
U552,S04174,click,P032,2024-09-28 00:13:26
U500,S04729,purchase,P029,2024-09-01 17:09:57
U692,S01477,view,P091,2024-09-23 11:35:21
U339,S01949,purchase,P044,2024-09-18 16:13:32
U872,S03642,click,P053,2024-09-28 20:54:24
U492,S04424,purchase,P014,2024-09-21 21:10:34
U654,S00543,click,P072,2024-09-09 12:48:42
U044,S00266,view,P028,2024-09-24 19:20:46
U558,S01542,click,P035,2024-09-11 10:06:44
U113,S02868,view,P051,2024-09-08 05:22:13
U742,S03933,click,P055,2024-09-02 12:45:48
U717,S04119,click,P018,2024-09-03 11:04:36
U029,S01126,view,P100,2024-09-08 17:52:40
U592,S02194,click,P055,2024-09-02 00:02:42
U076,S01679,view,P035,2024-09-25 07:58:38
U177,S01929,click,P013,2024-09-25 18:01:31
U703,S03426,purchase,P096,2024-09-20 16:09:40
U325,S01537,view,P005,2024-09-04 06:36:06
U452,S01104,purchase,P083,2024-09-17 02:58:31
U406,S01280,click,P004,2024-09-21 21:29:41
U221,S02334,click,P066,2024-09-05 09:04:48
U386,S01201,purchase,P085,2024-09-21 13:25:09
U863,S03930,view,P075,2024-09-08 20:28:33
U709,S04048,view,P068,2024-09-11 23:19:33
U744,S01286,view,P001,2024-09-15 19:25:47
U401,S00538,purchase,P063,2024-09-24 19:53:39
U875,S02564,purchase,P031,2024-09-29 08:19:27
U374,S01068,view,P005,2024-09-13 14:40:11
U436,S00671,click,P023,2024-09-20 22:23:33
U911,S02842,view,P005,2024-09-23 04:56:19
U087,S04197,view,P098,2024-09-22 08:17:16
U940,S01710,purchase,P016,2024-09-12 14:44:06
U282,S04900,purchase,P040,2024-09-22 11:07:29
U938,S02830,view,P031,2024-09-08 06:54:14
U110,S03741,click,P022,2024-09-01 09:51:05
U367,S01713,click,P078,2024-09-04 12:20:03
U407,S01143,click,P006,2024-09-06 14:09:09
U029,S04895,view,P060,2024-09-22 21:43:43
U569,S02405,purchase,P051,2024-09-29 07:02:23
U695,S03316,click,P050,2024-09-18 04:07:04
U459,S04179,click,P062,2024-09-01 22:45:54
U355,S01147,view,P039,2024-09-08 23:22:10
U425,S04080,view,P095,2024-09-26 06:43:06
U225,S03186,purchase,P070,2024-09-06 14:00:43
U710,S03655,view,P049,2024-09-11 17:14:06
U656,S03548,click,P077,2024-09-13 22:04:30
U638,S03692,purchase,P024,2024-09-19 01:34:33
U803,S00237,purchase,P005,2024-09-03 15:27:06
U487,S03770,view,P052,2024-09-04 13:00:20
U400,S00768,view,P079,2024-09-04 22:03:41
U457,S01476,view,P100,2024-09-17 13:22:14
U130,S03307,purchase,P073,2024-09-19 22:49:57
U975,S00327,view,P096,2024-09-04 20:04:58
U188,S04036,view,P050,2024-09-17 15:13:11
U956,S02949,click,P078,2024-09-01 21:57:24
U203,S04407,purchase,P001,2024-09-04 09:42:33
U792,S03948,view,P020,2024-09-24 21:40:02
U379,S03619,view,P012,2024-09-25 20:21:53
U721,S04494,view,P060,2024-09-12 16:16:56
U711,S04713,purchase,P020,2024-09-01 12:27:29
U617,S01495,view,P005,2024-09-11 00:29:31
U975,S02482,click,P088,2024-09-10 15:50:32
U216,S00691,view,P027,2024-09-18 04:40:59
U905,S01300,purchase,P093,2024-09-25 13:04:46
U160,S04734,purchase,P001,2024-09-26 01:19:41
U764,S01709,purchase,P036,2024-09-27 15:40:00
U523,S01602,purchase,P058,2024-09-14 05:25:36
U493,S03504,click,P068,2024-09-03 03:52:34
U135,S02525,click,P069,2024-09-22 13:40:02
U974,S00128,view,P018,2024-09-07 12:13:31
U134,S03922,view,P033,2024-09-10 05:54:47
U708,S04521,click,P030,2024-09-24 11:00:47
U626,S00781,click,P020,2024-09-09 15:03:22
U374,S01958,click,P011,2024-09-23 02:34:31
U649,S03245,click,P041,2024-09-23 10:48:45
U773,S00213,click,P037,2024-09-24 05:37:36
U473,S02010,click,P080,2024-09-28 18:36:40
U126,S03627,click,P088,2024-09-03 00:05:01
U042,S00716,purchase,P050,2024-09-05 06:43:29
U609,S04120,view,P066,2024-09-12 23:34:31
U390,S02186,view,P076,2024-09-08 15:05:45
U444,S04089,purchase,P095,2024-09-25 15:30:05
U386,S04683,purchase,P098,2024-09-11 14:02:02
U218,S03010,view,P003,2024-09-25 17:49:11
U648,S01585,purchase,P100,2024-09-20 08:03:15
U521,S02996,view,P090,2024-09-09 20:59:18
U593,S02271,purchase,P056,2024-09-08 21:17:59
U210,S00650,purchase,P072,2024-09-28 01:26:36
U821,S03829,view,P096,2024-09-24 14:33:31
U518,S00950,view,P013,2024-09-24 14:04:26
U134,S02605,click,P047,2024-09-05 10:49:58
U534,S02330,purchase,P008,2024-09-15 23:57:32
U439,S01390,purchase,P097,2024-09-25 16:32:57
U500,S01052,click,P022,2024-09-07 08:45:22
U997,S02740,view,P060,2024-09-10 05:39:30
U511,S03080,click,P092,2024-09-05 21:12:18
U443,S00548,view,P002,2024-09-03 10:32:58
U306,S00977,purchase,P046,2024-09-18 16:41:11
U301,S03951,purchase,P082,2024-09-06 20:28:02
U187,S01338,click,P073,2024-09-02 01:54:14
U822,S03617,purchase,P070,2024-09-08 12:20:47
U880,S01720,purchase,P019,2024-09-08 08:40:15
U998,S04016,view,P037,2024-09-06 03:50:57
U854,S02831,click,P069,2024-09-06 06:22:57
U369,S04597,view,P050,2024-09-06 05:32:42
U881,S03486,click,P062,2024-09-18 14:05:36
U608,S01531,purchase,P049,2024-09-09 11:23:02
U908,S00563,purchase,P040,2024-09-24 23:55:22
U213,S03396,view,P010,2024-09-05 03:17:35
U781,S00133,click,P074,2024-09-25 00:32:46
U690,S00821,click,P073,2024-09-25 19:33:16
U214,S04859,click,P063,2024-09-17 21:07:35
U368,S00478,view,P030,2024-09-23 20:40:40
U292,S00717,click,P059,2024-09-20 01:24:33
U395,S04353,click,P037,2024-09-07 02:20:34
U691,S03581,view,P028,2024-09-19 06:11:58
U149,S04412,click,P076,2024-09-12 13:07:48
U982,S00492,purchase,P073,2024-09-14 09:29:19
U595,S02447,click,P044,2024-09-14 16:24:30
U735,S01382,purchase,P060,2024-09-23 07:14:55
U818,S04714,purchase,P057,2024-09-22 02:10:32
U269,S01557,purchase,P074,2024-09-17 23:59:14
U896,S00103,click,P062,2024-09-02 12:14:38
U013,S00675,click,P019,2024-09-07 09:18:07
U648,S02014,purchase,P035,2024-09-12 16:30:51
U134,S00436,view,P098,2024-09-26 06:37:54
U199,S03579,purchase,P037,2024-09-23 08:04:01
U532,S00199,click,P095,2024-09-15 00:44:39
U860,S00440,view,P089,2024-09-08 21:54:47
U943,S04055,view,P002,2024-09-05 07:02:38
U115,S02212,purchase,P040,2024-09-25 12:53:32
U206,S01236,view,P018,2024-09-13 15:31:55
U452,S04718,click,P005,2024-09-02 03:37:37
U618,S01008,click,P060,2024-09-01 09:42:46
U906,S02195,view,P042,2024-09-22 01:44:10
U549,S01926,click,P088,2024-09-08 18:56:01
U760,S02580,click,P010,2024-09-24 20:10:34
U622,S00790,purchase,P069,2024-09-26 19:06:32
U736,S00439,view,P045,2024-09-04 23:42:25
U341,S02716,view,P088,2024-09-26 01:57:52
U021,S02527,click,P095,2024-09-08 01:58:46
U075,S04309,view,P092,2024-09-05 09:09:01
U834,S03949,click,P018,2024-09-03 13:20:34
U459,S02460,click,P043,2024-09-21 21:32:13
U167,S04808,purchase,P027,2024-09-11 05:13:59
U247,S01593,purchase,P033,2024-09-15 23:29:31
U769,S00391,view,P086,2024-09-04 14:32:02
U648,S04109,click,P059,2024-09-09 08:48:48
U247,S02375,view,P030,2024-09-14 14:12:15
U347,S01808,view,P005,2024-09-22 22:14:14
U103,S02674,view,P094,2024-09-24 12:03:55
U171,S04335,view,P060,2024-09-29 20:39:44
U964,S03474,view,P084,2024-09-01 00:50:27
U239,S04111,view,P023,2024-09-26 12:17:01
U758,S01709,view,P043,2024-09-10 14:33:34
U429,S03411,view,P049,2024-09-29 19:22:25
U979,S01439,click,P049,2024-09-01 11:25:28
U524,S01210,view,P100,2024-09-28 05:34:16
U855,S03468,purchase,P029,2024-09-13 12:37:16
U294,S04940,view,P061,2024-09-17 06:38:55
U202,S02208,purchase,P029,2024-09-08 15:30:04
U729,S01026,click,P011,2024-09-01 09:05:47
U769,S01006,view,P064,2024-09-20 22:55:54
U634,S01279,purchase,P020,2024-09-25 02:10:55
U620,S01119,click,P075,2024-09-26 23:48:22
U191,S01644,purchase,P086,2024-09-26 17:09:16
U179,S04272,click,P087,2024-09-27 09:26:55
U717,S03974,purchase,P043,2024-09-20 11:16:00
U608,S00152,view,P023,2024-09-10 17:54:18
U138,S00288,purchase,P082,2024-09-24 00:54:06
U280,S02309,click,P078,2024-09-03 00:27:23
U197,S01805,purchase,P012,2024-09-28 03:16:42
U931,S00747,click,P078,2024-09-13 07:19:02
U885,S00603,click,P038,2024-09-18 10:48:15
U698,S02063,view,P086,2024-09-29 14:45:20
U321,S02917,click,P010,2024-09-10 09:56:34
U208,S01167,purchase,P056,2024-09-13 19:05:13
U291,S01127,view,P002,2024-09-23 11:03:07
U274,S01882,click,P089,2024-09-06 19:56:09
U151,S04142,view,P077,2024-09-24 06:38:03
U587,S03122,click,P041,2024-09-02 23:17:10
U877,S01081,view,P005,2024-09-02 08:40:29
U376,S04031,view,P036,2024-09-26 00:19:40
U174,S02539,purchase,P063,2024-09-21 05:32:47
U865,S02231,purchase,P001,2024-09-08 09:02:20
U711,S04928,click,P010,2024-09-06 07:50:29
U883,S02599,click,P078,2024-09-19 09:17:11
U162,S00846,click,P046,2024-09-08 03:09:33
U173,S03495,purchase,P014,2024-09-18 06:10:38
U846,S03874,view,P080,2024-09-11 12:00:14
U842,S03909,view,P044,2024-09-10 04:11:21
U429,S00990,view,P049,2024-09-25 12:20:39
U083,S03050,click,P049,2024-09-08 23:30:23
U621,S03178,click,P076,2024-09-20 22:14:17
U819,S02159,click,P097,2024-09-10 10:12:07
U180,S02074,click,P074,2024-09-16 17:14:17
U959,S03199,view,P004,2024-09-18 09:59:17
U732,S04490,purchase,P049,2024-09-27 20:04:13
U407,S03906,view,P037,2024-09-26 17:47:04
U794,S04335,view,P087,2024-09-04 07:52:02
U157,S04231,click,P097,2024-09-04 18:57:09
U731,S03816,click,P034,2024-09-19 08:32:34
U667,S04297,view,P001,2024-09-28 18:15:27
U272,S03090,purchase,P044,2024-09-11 05:42:59
U340,S02201,purchase,P058,2024-09-16 13:41:29
U407,S00659,view,P054,2024-09-11 20:53:02
U563,S03538,view,P055,2024-09-12 13:59:17
U701,S03494,purchase,P036,2024-09-25 11:19:15
U680,S01812,purchase,P062,2024-09-14 03:04:28
U994,S03833,view,P007,2024-09-29 17:36:47
U514,S01983,view,P022,2024-09-21 13:18:40
U552,S00176,purchase,P031,2024-09-07 00:24:36
U674,S01597,click,P022,2024-09-27 08:05:15
U736,S00388,view,P086,2024-09-10 22:23:20
U713,S03407,click,P008,2024-09-12 14:12:14
U677,S04201,purchase,P095,2024-09-23 16:26:35
U685,S02627,click,P084,2024-09-10 01:52:05
U454,S01590,purchase,P028,2024-09-28 08:42:02
U211,S00489,view,P036,2024-09-24 07:46:09
U090,S00188,purchase,P090,2024-09-04 12:06:23
U126,S01330,click,P081,2024-09-12 12:18:47
U833,S03184,view,P030,2024-09-23 23:04:04
U773,S01551,view,P081,2024-09-18 09:01:09
U193,S03997,click,P059,2024-09-29 23:58:01
U893,S03444,click,P021,2024-09-29 13:57:16
U336,S02276,purchase,P075,2024-09-05 13:06:33
U899,S02205,view,P062,2024-09-17 06:39:40
U185,S04951,purchase,P048,2024-09-04 07:13:57
U127,S04873,purchase,P047,2024-09-11 14:17:15
U133,S02899,click,P069,2024-09-25 02:33:33
U396,S03602,purchase,P019,2024-09-06 14:41:33
U296,S04173,click,P031,2024-09-18 21:25:50
U972,S04723,purchase,P078,2024-09-13 13:31:07
U004,S04870,purchase,P042,2024-09-18 18:37:25
U048,S04262,view,P036,2024-09-10 17:00:06
U446,S00199,purchase,P074,2024-09-02 00:02:09
U946,S00764,view,P017,2024-09-10 23:26:00
U662,S02517,purchase,P043,2024-09-09 23:11:12
U048,S02394,view,P041,2024-09-28 13:18:22
U577,S00947,click,P079,2024-09-20 03:00:04
U975,S04941,purchase,P067,2024-09-18 08:00:02
U468,S02318,click,P019,2024-09-07 05:07:38
U567,S04386,click,P052,2024-09-25 20:38:37
U408,S04625,view,P075,2024-09-26 04:21:43
U653,S01589,click,P004,2024-09-07 03:38:16
U781,S04801,view,P011,2024-09-03 00:57:42
U017,S01648,view,P001,2024-09-04 14:57:04
U481,S04284,click,P099,2024-09-07 16:52:30
U248,S00497,view,P005,2024-09-02 02:11:34
U108,S03764,view,P027,2024-09-01 20:23:18
U278,S03533,click,P019,2024-09-02 12:48:31
U030,S02245,click,P066,2024-09-04 07:38:44
U761,S03863,view,P015,2024-09-02 09:10:47
U719,S00985,view,P040,2024-09-20 23:58:55
U631,S02667,purchase,P050,2024-09-18 00:30:48
U994,S03478,click,P062,2024-09-21 16:54:20
U128,S00960,click,P051,2024-09-04 18:59:52
U495,S03887,click,P016,2024-09-18 13:50:02
U951,S02122,purchase,P069,2024-09-22 08:21:50
U964,S00532,purchase,P090,2024-09-12 16:04:47
U410,S03181,purchase,P054,2024-09-25 17:56:48
U912,S02578,purchase,P082,2024-09-17 05:33:12
U285,S00004,view,P037,2024-09-21 14:35:32
U682,S01714,view,P100,2024-09-03 23:02:00
U803,S02015,purchase,P012,2024-09-14 21:46:27
U966,S04720,purchase,P009,2024-09-20 02:42:22
U362,S00073,purchase,P036,2024-09-16 16:54:59
U984,S04774,click,P081,2024-09-28 00:12:48
U856,S00919,view,P044,2024-09-21 12:33:49
U281,S02342,click,P080,2024-09-11 19:17:25
U989,S01184,click,P092,2024-09-08 12:49:19
U779,S00900,purchase,P034,2024-09-21 15:42:01
U924,S03057,click,P076,2024-09-29 15:11:52
U192,S00163,view,P001,2024-09-21 09:58:41
U680,S02668,purchase,P044,2024-09-07 08:11:58
U960,S03868,click,P052,2024-09-25 14:17:27
U057,S00668,view,P030,2024-09-09 01:00:16
U415,S00989,view,P091,2024-09-29 03:45:42
U488,S00630,view,P067,2024-09-08 08:40:58
U265,S01454,view,P049,2024-09-20 11:22:19
U642,S02185,view,P076,2024-09-07 09:28:39
U702,S02955,view,P045,2024-09-26 06:45:44
U551,S03674,purchase,P058,2024-09-14 00:25:22
U691,S00696,purchase,P060,2024-09-24 00:26:38
U152,S00345,click,P068,2024-09-27 14:00:23
U242,S01616,view,P068,2024-09-05 12:54:59
U123,S03072,purchase,P047,2024-09-09 00:25:37
U818,S04223,click,P017,2024-09-08 01:56:39
U754,S03914,purchase,P073,2024-09-28 22:44:18
U934,S04037,click,P005,2024-09-21 07:02:14
U467,S04098,purchase,P007,2024-09-15 21:15:46
U356,S04406,purchase,P008,2024-09-15 21:17:28
U304,S04729,click,P031,2024-09-07 16:03:27
U078,S02899,purchase,P064,2024-09-15 21:18:29
U777,S01023,click,P085,2024-09-26 17:16:11
U842,S04348,view,P036,2024-09-19 02:04:48
U698,S02326,purchase,P028,2024-09-24 02:33:14
U966,S00608,purchase,P026,2024-09-03 13:12:57
U990,S04692,view,P022,2024-09-05 19:57:48
U299,S03257,click,P005,2024-09-16 03:40:56
U773,S02640,purchase,P058,2024-09-10 20:16:28
U768,S03503,click,P009,2024-09-03 07:21:59
U137,S04192,purchase,P037,2024-09-19 16:57:29
U286,S04492,view,P040,2024-09-01 12:26:30
U944,S01559,click,P053,2024-09-03 14:52:37
U122,S00060,purchase,P067,2024-09-27 14:04:54
U053,S01278,purchase,P088,2024-09-06 13:29:59
U733,S03536,purchase,P025,2024-09-11 04:36:27
U927,S01108,view,P036,2024-09-27 09:51:38
U776,S03263,purchase,P002,2024-09-02 11:26:15
U398,S04375,view,P077,2024-09-26 04:03:34
U133,S04046,click,P098,2024-09-02 11:29:24
U454,S00431,view,P032,2024-09-11 03:44:28
U903,S03555,click,P065,2024-09-17 16:24:10
U359,S01355,click,P063,2024-09-10 11:46:50
U606,S00460,view,P080,2024-09-23 00:06:38
U589,S03199,click,P029,2024-09-28 03:53:51
U784,S01409,click,P032,2024-09-02 01:05:13
U101,S00111,click,P018,2024-09-10 07:05:21
U736,S03784,view,P050,2024-09-09 13:00:40
U479,S01850,click,P041,2024-09-24 09:58:52
U117,S02846,view,P014,2024-09-15 03:21:57
U570,S02246,purchase,P010,2024-09-15 07:21:37
U650,S03008,purchase,P023,2024-09-17 01:47:46
U016,S03424,click,P019,2024-09-28 20:37:01
U265,S01537,click,P092,2024-09-01 11:23:23
U781,S00330,view,P034,2024-09-14 17:49:58
U686,S03202,purchase,P020,2024-09-26 10:36:33
U352,S01877,purchase,P056,2024-09-23 02:52:09
U134,S00414,click,P095,2024-09-01 17:51:24
U544,S04476,click,P016,2024-09-26 21:20:54
U899,S01442,click,P086,2024-09-15 23:45:09
U580,S02060,click,P080,2024-09-21 03:06:51
U991,S03126,click,P040,2024-09-09 13:18:51
U929,S01541,click,P038,2024-09-15 05:44:39
U125,S00884,click,P042,2024-09-04 13:33:15
U413,S00921,purchase,P033,2024-09-28 21:35:01
U698,S00762,view,P029,2024-09-15 00:01:58
U952,S02473,purchase,P096,2024-09-15 20:23:46
U244,S00563,purchase,P067,2024-09-28 18:51:06
U217,S01096,purchase,P044,2024-09-17 09:31:02
U901,S03266,click,P001,2024-09-07 13:02:37
U182,S03583,view,P062,2024-09-23 14:27:47
U707,S04123,click,P095,2024-09-18 19:57:02
U027,S04405,view,P041,2024-09-11 20:14:33
U852,S01311,purchase,P032,2024-09-14 02:30:39
U766,S01006,purchase,P095,2024-09-22 16:42:03
U605,S02061,view,P058,2024-09-26 14:54:09
U772,S03077,view,P031,2024-09-24 14:00:36
U420,S04975,purchase,P097,2024-09-07 21:20:28
U049,S00295,purchase,P036,2024-09-11 23:44:41
U565,S04756,view,P013,2024-09-02 15:28:24
U189,S02702,view,P079,2024-09-20 07:41:00
U364,S03337,purchase,P082,2024-09-11 23:20:46
U205,S03921,view,P060,2024-09-08 02:36:11
U172,S01852,purchase,P074,2024-09-24 06:04:14
U983,S04755,purchase,P061,2024-09-27 02:18:18
U885,S03470,click,P100,2024-09-26 15:10:14
U976,S01957,view,P054,2024-09-01 15:53:18
U296,S03713,purchase,P087,2024-09-15 10:11:24
U090,S01683,click,P065,2024-09-19 23:32:47
U437,S01720,view,P061,2024-09-08 09:50:29
U694,S01332,click,P075,2024-09-07 03:30:16
U351,S04891,click,P011,2024-09-26 08:30:17
U819,S04764,purchase,P001,2024-09-13 23:32:29
U301,S00369,view,P053,2024-09-08 18:38:18
U960,S03041,click,P022,2024-09-20 00:53:05
U114,S03317,view,P002,2024-09-02 17:03:53
U452,S01309,purchase,P097,2024-09-10 14:03:02
U897,S01617,purchase,P078,2024-09-27 23:48:18
U800,S04954,view,P088,2024-09-07 05:08:29
U760,S03749,click,P049,2024-09-25 09:16:03
U184,S01973,click,P051,2024-09-20 11:50:54
U202,S04833,purchase,P076,2024-09-29 09:40:04
U421,S03112,purchase,P088,2024-09-10 11:45:00
U138,S02001,purchase,P037,2024-09-26 20:35:19
U540,S01653,click,P024,2024-09-19 02:12:40
U695,S03608,click,P048,2024-09-16 16:23:26
U538,S03680,purchase,P023,2024-09-14 22:56:09
U972,S02214,purchase,P095,2024-09-19 15:54:59
U202,S04788,view,P042,2024-09-03 09:52:56
U097,S02570,click,P061,2024-09-27 07:17:05
U104,S03103,view,P097,2024-09-15 14:27:16
U937,S02049,view,P038,2024-09-10 20:16:16
U159,S03498,purchase,P096,2024-09-16 04:56:27
U050,S01889,view,P078,2024-09-02 22:44:45
U634,S02000,click,P058,2024-09-29 01:18:20
U378,S03516,view,P045,2024-09-14 23:31:18
U676,S02714,purchase,P091,2024-09-19 04:44:23
U436,S03568,click,P005,2024-09-18 00:40:08
U138,S00412,click,P027,2024-09-06 15:17:59
U940,S01935,purchase,P052,2024-09-17 09:54:04
U537,S01047,purchase,P011,2024-09-21 11:58:19
U343,S03873,purchase,P017,2024-09-01 03:15:05
U680,S00584,click,P027,2024-09-19 14:52:20
U840,S03756,purchase,P017,2024-09-10 17:37:08
U606,S01432,click,P045,2024-09-08 23:23:33
U471,S00008,view,P023,2024-09-14 17:54:35
U742,S04860,click,P062,2024-09-21 19:38:58
U851,S04931,purchase,P066,2024-09-02 21:09:30
U236,S00318,view,P057,2024-09-02 16:18:55
U566,S04210,view,P040,2024-09-24 02:38:34
U231,S04909,view,P019,2024-09-12 03:32:53
U017,S00927,view,P095,2024-09-11 06:10:54
U014,S03944,purchase,P071,2024-09-20 09:40:01
U236,S00153,purchase,P058,2024-09-06 03:16:51
U723,S00089,click,P065,2024-09-13 17:51:29
U997,S01440,view,P068,2024-09-02 22:27:39
U024,S01442,view,P068,2024-09-23 12:01:39
U840,S02554,click,P086,2024-09-28 00:58:21
U013,S03623,click,P033,2024-09-11 05:22:05
U930,S03529,click,P098,2024-09-02 12:50:22
U641,S04870,click,P038,2024-09-13 00:06:49
U930,S04894,view,P048,2024-09-06 10:55:43
U573,S04867,click,P053,2024-09-20 00:12:28
U724,S00828,view,P034,2024-09-26 00:57:43
U172,S04658,click,P001,2024-09-04 00:26:44
U318,S01020,click,P070,2024-09-25 18:18:05
U052,S04315,view,P013,2024-09-27 09:20:47
U140,S02914,click,P023,2024-09-28 20:20:33
U374,S01903,click,P052,2024-09-16 22:20:13
U595,S01961,view,P029,2024-09-12 17:38:54
U641,S00100,view,P041,2024-09-22 20:23:58
U490,S00958,purchase,P066,2024-09-14 09:43:32
U564,S00032,click,P042,2024-09-22 05:48:26
U697,S04965,click,P094,2024-09-24 23:01:01
U074,S04160,click,P080,2024-09-03 14:25:47
U083,S02027,click,P047,2024-09-09 17:39:21
U990,S01809,purchase,P002,2024-09-22 09:48:49
U679,S04554,click,P048,2024-09-12 09:53:01
U642,S01610,click,P035,2024-09-06 00:19:13
U099,S00482,view,P078,2024-09-17 09:50:14
U287,S00484,view,P079,2024-09-01 00:52:17
U160,S04343,view,P044,2024-09-13 13:24:50
U817,S01484,view,P041,2024-09-09 05:31:13
U842,S01268,purchase,P006,2024-09-21 07:58:31
U991,S01369,click,P018,2024-09-25 23:00:47
U902,S00496,purchase,P099,2024-09-08 18:31:01
U871,S01995,click,P001,2024-09-16 05:42:04
U829,S00040,purchase,P099,2024-09-13 07:28:34
U314,S02336,view,P009,2024-09-27 02:49:40
U412,S00849,view,P074,2024-09-29 08:47:22
U640,S02618,purchase,P017,2024-09-23 06:13:11
U609,S03673,view,P071,2024-09-15 03:28:19
U106,S04030,view,P051,2024-09-24 17:31:19
U285,S03863,view,P046,2024-09-08 05:05:00
U150,S02170,purchase,P002,2024-09-07 12:31:30
U570,S00325,click,P074,2024-09-12 03:53:28
U548,S03687,purchase,P045,2024-09-24 13:08:51
U320,S03159,view,P055,2024-09-07 00:38:22
U960,S03533,purchase,P067,2024-09-10 06:12:13
U355,S03101,view,P042,2024-09-23 09:10:21
U404,S04941,purchase,P094,2024-09-09 19:21:13
U017,S03678,click,P066,2024-09-16 21:32:57
U325,S02221,click,P070,2024-09-15 23:40:50
U202,S01570,click,P073,2024-09-03 14:10:46
U310,S04149,click,P100,2024-09-11 03:53:10
U334,S03689,click,P007,2024-09-29 16:57:43
U594,S00585,view,P081,2024-09-01 01:27:09
U972,S01177,view,P061,2024-09-08 09:25:03
U919,S04869,purchase,P065,2024-09-05 05:36:03
U483,S04989,view,P034,2024-09-06 10:58:51
